product,type,price,date
GIGABYTE Radeon EAGLE RX 6600 8GB GDDR6 128bit (GV-R66EAGLE-8GD),Videokártya,279504.36,2022-01-09
GIGABYTE Radeon EAGLE RX 6600 8GB GDDR6 128bit (GV-R66EAGLE-8GD),Videokártya,279504.36,2022-01-10
GIGABYTE Radeon EAGLE RX 6600 8GB GDDR6 128bit (GV-R66EAGLE-8GD),Videokártya,280085.83,2022-01-11
GIGABYTE Radeon EAGLE RX 6600 8GB GDDR6 128bit (GV-R66EAGLE-8GD),Videokártya,279513.73,2022-01-12
GIGABYTE Radeon EAGLE RX 6600 8GB GDDR6 128bit (GV-R66EAGLE-8GD),Videokártya,280758.16,2022-01-13
GIGABYTE Radeon EAGLE RX 6600 8GB GDDR6 128bit (GV-R66EAGLE-8GD),Videokártya,277995.08,2022-01-14
GIGABYTE Radeon EAGLE RX 6600 8GB GDDR6 128bit (GV-R66EAGLE-8GD),Videokártya,277353,2022-01-15
GIGABYTE Radeon EAGLE RX 6600 8GB GDDR6 128bit (GV-R66EAGLE-8GD),Videokártya,277570.77,2022-01-16
GIGABYTE Radeon EAGLE RX 6600 8GB GDDR6 128bit (GV-R66EAGLE-8GD),Videokártya,277389.65,2022-01-17
GIGABYTE Radeon EAGLE RX 6600 8GB GDDR6 128bit (GV-R66EAGLE-8GD),Videokártya,276132.08,2022-01-18
GIGABYTE Radeon EAGLE RX 6600 8GB GDDR6 128bit (GV-R66EAGLE-8GD),Videokártya,274628.5,2022-01-19
PowerColor Radeon RX 6700XT Red Devil 12GB OC DDR6 (AXRX 6700XT 12GBD6-3DHE/OC),Videokártya,556874.2,2021-03-31
PowerColor Radeon RX 6700XT Red Devil 12GB OC DDR6 (AXRX 6700XT 12GBD6-3DHE/OC),Videokártya,546248,2021-04-07
PowerColor Radeon RX 6700XT Red Devil 12GB OC DDR6 (AXRX 6700XT 12GBD6-3DHE/OC),Videokártya,541930,2021-04-14
PowerColor Radeon RX 6700XT Red Devil 12GB OC DDR6 (AXRX 6700XT 12GBD6-3DHE/OC),Videokártya,516345.71,2021-04-28
PowerColor Radeon RX 6700XT Red Devil 12GB OC DDR6 (AXRX 6700XT 12GBD6-3DHE/OC),Videokártya,513524.29,2021-05-05
PowerColor Radeon RX 6700XT Red Devil 12GB OC DDR6 (AXRX 6700XT 12GBD6-3DHE/OC),Videokártya,511857.36,2021-05-19
PowerColor Radeon RX 6700XT Red Devil 12GB OC DDR6 (AXRX 6700XT 12GBD6-3DHE/OC),Videokártya,517526.64,2021-05-26
PowerColor Radeon RX 6700XT Red Devil 12GB OC DDR6 (AXRX 6700XT 12GBD6-3DHE/OC),Videokártya,409323.31,2021-06-09
PowerColor Radeon RX 6700XT Red Devil 12GB OC DDR6 (AXRX 6700XT 12GBD6-3DHE/OC),Videokártya,403881.35,2021-06-16
PowerColor Radeon RX 6700XT Red Devil 12GB OC DDR6 (AXRX 6700XT 12GBD6-3DHE/OC),Videokártya,369542.27,2021-06-30
PowerColor Radeon RX 6700XT Red Devil 12GB OC DDR6 (AXRX 6700XT 12GBD6-3DHE/OC),Videokártya,346646.27,2021-07-07
PowerColor Radeon RX 6700XT Red Devil 12GB OC DDR6 (AXRX 6700XT 12GBD6-3DHE/OC),Videokártya,342565.39,2021-07-21
PowerColor Radeon RX 6700XT Red Devil 12GB OC DDR6 (AXRX 6700XT 12GBD6-3DHE/OC),Videokártya,324187.27,2021-07-28
PowerColor Radeon RX 6700XT Red Devil 12GB OC DDR6 (AXRX 6700XT 12GBD6-3DHE/OC),Videokártya,325585.52,2021-08-11
PowerColor Radeon RX 6700XT Red Devil 12GB OC DDR6 (AXRX 6700XT 12GBD6-3DHE/OC),Videokártya,340621.62,2021-08-18
PowerColor Radeon RX 6700XT Red Devil 12GB OC DDR6 (AXRX 6700XT 12GBD6-3DHE/OC),Videokártya,407030,2021-09-01
PowerColor Radeon RX 6700XT Red Devil 12GB OC DDR6 (AXRX 6700XT 12GBD6-3DHE/OC),Videokártya,372785.4,2021-09-08
PowerColor Radeon RX 6700XT Red Devil 12GB OC DDR6 (AXRX 6700XT 12GBD6-3DHE/OC),Videokártya,419598.59,2021-09-22
PowerColor Radeon RX 6700XT Red Devil 12GB OC DDR6 (AXRX 6700XT 12GBD6-3DHE/OC),Videokártya,432941.38,2021-09-29
PowerColor Radeon RX 6700XT Red Devil 12GB OC DDR6 (AXRX 6700XT 12GBD6-3DHE/OC),Videokártya,438674.13,2021-10-13
PowerColor Radeon RX 6700XT Red Devil 12GB OC DDR6 (AXRX 6700XT 12GBD6-3DHE/OC),Videokártya,445618.44,2021-10-20
PowerColor Radeon RX 6700XT Red Devil 12GB OC DDR6 (AXRX 6700XT 12GBD6-3DHE/OC),Videokártya,584809.5,2021-11-17
PowerColor Radeon RX 6700XT Red Devil 12GB OC DDR6 (AXRX 6700XT 12GBD6-3DHE/OC),Videokártya,518975,2021-12-02
PowerColor Radeon RX 6700XT Red Devil 12GB OC DDR6 (AXRX 6700XT 12GBD6-3DHE/OC),Videokártya,532962.71,2021-12-15
PowerColor Radeon RX 6700XT Red Devil 12GB OC DDR6 (AXRX 6700XT 12GBD6-3DHE/OC),Videokártya,459510.88,2021-12-22
PowerColor Radeon RX 6700XT Red Devil 12GB OC DDR6 (AXRX 6700XT 12GBD6-3DHE/OC),Videokártya,432359.9,2022-01-05
PowerColor Radeon RX 6700XT Red Devil 12GB OC DDR6 (AXRX 6700XT 12GBD6-3DHE/OC),Videokártya,419991,2022-01-12
PowerColor Radeon RX 6700XT Red Devil 12GB OC DDR6 (AXRX 6700XT 12GBD6-3DHE/OC),Videokártya,413415.52,2022-01-17
PowerColor Radeon RX 6700XT Red Devil 12GB OC DDR6 (AXRX 6700XT 12GBD6-3DHE/OC),Videokártya,413596.8,2022-01-18
PowerColor Radeon RX 6700XT Red Devil 12GB OC DDR6 (AXRX 6700XT 12GBD6-3DHE/OC),Videokártya,413911.76,2022-01-19
AFOX RX 550 4GB DDR5 128bit (AFRX550-4096D5H4-V5),Videokártya,80263,2021-05-19
AFOX RX 550 4GB DDR5 128bit (AFRX550-4096D5H4-V5),Videokártya,80263,2021-05-26
AFOX RX 550 4GB DDR5 128bit (AFRX550-4096D5H4-V5),Videokártya,79545.33,2021-06-02
AFOX RX 550 4GB DDR5 128bit (AFRX550-4096D5H4-V5),Videokártya,79900,2021-06-09
AFOX RX 550 4GB DDR5 128bit (AFRX550-4096D5H4-V5),Videokártya,80123,2021-06-16
AFOX RX 550 4GB DDR5 128bit (AFRX550-4096D5H4-V5),Videokártya,78225,2021-06-23
AFOX RX 550 4GB DDR5 128bit (AFRX550-4096D5H4-V5),Videokártya,74524.33,2021-06-30
AFOX RX 550 4GB DDR5 128bit (AFRX550-4096D5H4-V5),Videokártya,71745,2021-07-14
AFOX RX 550 4GB DDR5 128bit (AFRX550-4096D5H4-V5),Videokártya,69900,2021-07-28
AFOX RX 550 4GB DDR5 128bit (AFRX550-4096D5H4-V5),Videokártya,69900,2021-08-04
AFOX RX 550 4GB DDR5 128bit (AFRX550-4096D5H4-V5),Videokártya,72240,2021-09-01
AFOX RX 550 4GB DDR5 128bit (AFRX550-4096D5H4-V5),Videokártya,74265,2021-09-08
AFOX RX 550 4GB DDR5 128bit (AFRX550-4096D5H4-V5),Videokártya,73000,2021-09-15
AFOX RX 550 4GB DDR5 128bit (AFRX550-4096D5H4-V5),Videokártya,73500,2021-09-29
AFOX RX 550 4GB DDR5 128bit (AFRX550-4096D5H4-V5),Videokártya,73500,2021-10-06
AFOX RX 550 4GB DDR5 128bit (AFRX550-4096D5H4-V5),Videokártya,70556.67,2021-10-13
AFOX RX 550 4GB DDR5 128bit (AFRX550-4096D5H4-V5),Videokártya,70640,2021-10-20
AFOX RX 550 4GB DDR5 128bit (AFRX550-4096D5H4-V5),Videokártya,74272.5,2021-10-27
AFOX RX 550 4GB DDR5 128bit (AFRX550-4096D5H4-V5),Videokártya,74407.5,2021-11-03
AFOX RX 550 4GB DDR5 128bit (AFRX550-4096D5H4-V5),Videokártya,77966.67,2021-11-10
AFOX RX 550 4GB DDR5 128bit (AFRX550-4096D5H4-V5),Videokártya,81400.5,2021-11-24
AFOX RX 550 4GB DDR5 128bit (AFRX550-4096D5H4-V5),Videokártya,84900,2021-12-01
AFOX RX 550 4GB DDR5 128bit (AFRX550-4096D5H4-V5),Videokártya,81400,2021-12-08
AFOX RX 550 4GB DDR5 128bit (AFRX550-4096D5H4-V5),Videokártya,79900,2021-12-15
AFOX RX 550 4GB DDR5 128bit (AFRX550-4096D5H4-V5),Videokártya,79900,2021-12-22
AFOX RX 550 4GB DDR5 128bit (AFRX550-4096D5H4-V5),Videokártya,79900,2022-01-05
AFOX RX 550 4GB DDR5 128bit (AFRX550-4096D5H4-V5),Videokártya,79900,2022-01-12
AFOX RX 550 4GB DDR5 128bit (AFRX550-4096D5H4-V5),Videokártya,79900,2022-01-16
AFOX RX 550 4GB DDR5 128bit (AFRX550-4096D5H4-V5),Videokártya,79900,2022-01-17
AFOX RX 550 4GB DDR5 128bit (AFRX550-4096D5H4-V5),Videokártya,79900,2022-01-18
ASUS Radeon RX 6800 XT O16GB GDDR6 (TUF-RX6800XT-O16G-GAMING),Videokártya,579990,2021-02-17
ASUS Radeon RX 6800 XT O16GB GDDR6 (TUF-RX6800XT-O16G-GAMING),Videokártya,594900,2021-03-31
ASUS Radeon RX 6800 XT O16GB GDDR6 (TUF-RX6800XT-O16G-GAMING),Videokártya,594900,2021-04-07
ASUS Radeon RX 6800 XT O16GB GDDR6 (TUF-RX6800XT-O16G-GAMING),Videokártya,530546,2021-06-22
ASUS Radeon RX 6800 XT O16GB GDDR6 (TUF-RX6800XT-O16G-GAMING),Videokártya,609489.77,2021-06-30
ASUS Radeon RX 6800 XT O16GB GDDR6 (TUF-RX6800XT-O16G-GAMING),Videokártya,544883,2021-07-07
ASUS Radeon RX 6800 XT O16GB GDDR6 (TUF-RX6800XT-O16G-GAMING),Videokártya,537086.72,2021-07-14
ASUS Radeon RX 6800 XT O16GB GDDR6 (TUF-RX6800XT-O16G-GAMING),Videokártya,551190,2021-07-21
ASUS Radeon RX 6800 XT O16GB GDDR6 (TUF-RX6800XT-O16G-GAMING),Videokártya,559796.75,2021-07-28
ASUS Radeon RX 6800 XT O16GB GDDR6 (TUF-RX6800XT-O16G-GAMING),Videokártya,599990,2021-09-15
ASUS Radeon RX 6800 XT O16GB GDDR6 (TUF-RX6800XT-O16G-GAMING),Videokártya,599990,2021-09-22
ASUS Radeon RX 6800 XT O16GB GDDR6 (TUF-RX6800XT-O16G-GAMING),Videokártya,599990,2021-09-29
ASUS Radeon RX 6800 XT O16GB GDDR6 (TUF-RX6800XT-O16G-GAMING),Videokártya,761540,2021-10-06
ASUS Radeon RX 6800 XT O16GB GDDR6 (TUF-RX6800XT-O16G-GAMING),Videokártya,599990,2021-10-13
ASUS Radeon RX 6800 XT O16GB GDDR6 (TUF-RX6800XT-O16G-GAMING),Videokártya,659193.33,2021-10-20
ASUS Radeon RX 6800 XT O16GB GDDR6 (TUF-RX6800XT-O16G-GAMING),Videokártya,761210,2021-11-03
ASUS Radeon RX 6800 XT O16GB GDDR6 (TUF-RX6800XT-O16G-GAMING),Videokártya,670454.75,2021-11-10
ASUS Radeon RX 6800 XT O16GB GDDR6 (TUF-RX6800XT-O16G-GAMING),Videokártya,742663,2021-11-17
ASUS Radeon RX 6800 XT O16GB GDDR6 (TUF-RX6800XT-O16G-GAMING),Videokártya,752769.67,2021-11-24
ASUS Radeon RX 6800 XT O16GB GDDR6 (TUF-RX6800XT-O16G-GAMING),Videokártya,745763,2021-12-01
ASUS Radeon RX 6800 XT O16GB GDDR6 (TUF-RX6800XT-O16G-GAMING),Videokártya,740734.25,2021-12-08
ASUS Radeon RX 6800 XT O16GB GDDR6 (TUF-RX6800XT-O16G-GAMING),Videokártya,731612.14,2021-12-15
ASUS Radeon RX 6800 XT O16GB GDDR6 (TUF-RX6800XT-O16G-GAMING),Videokártya,702109.7,2021-12-22
ASUS Radeon RX 6800 XT O16GB GDDR6 (TUF-RX6800XT-O16G-GAMING),Videokártya,690949.63,2021-12-29
ASUS Radeon RX 6800 XT O16GB GDDR6 (TUF-RX6800XT-O16G-GAMING),Videokártya,686915.29,2022-01-05
ASUS Radeon RX 6800 XT O16GB GDDR6 (TUF-RX6800XT-O16G-GAMING),Videokártya,689773.67,2022-01-12
ASUS Radeon RX 6800 XT O16GB GDDR6 (TUF-RX6800XT-O16G-GAMING),Videokártya,695224.3,2022-01-17
ASUS Radeon RX 6800 XT O16GB GDDR6 (TUF-RX6800XT-O16G-GAMING),Videokártya,687555.3,2022-01-18
ASUS Radeon RX 6800 XT O16GB GDDR6 (TUF-RX6800XT-O16G-GAMING),Videokártya,676691.75,2022-01-19
GIGABYTE Radeon RX 6700 XT OC 12GB GDDR6 192bit (GV-R67XTGAMING OC-12GD),Videokártya,638588.5,2021-03-24
